"476,510,758,1443",1
"476,510,971",2
"476,514",21
"476,514,1564",2
"476,514,617",3
"476,514,617,1564",1
"476,514,671",1
"476,514,671,791",1
"476,514,791",1
"476,515",3
"476,515,1672",1
"476,528",11
"476,528,1564",8
"476,528,1564,1672",1
"476,528,1672",1
"476,528,617",2
"476,528,617,1564",1
"476,530",2
"476,530,1700",1
"476,532",8
"476,532,671",4
"476,532,671,791",1
"476,532,791",1
"476,548",54
"476,548,1153",5
"476,548,1587",2
"476,548,1672",1
"476,560",66
"476,560,1153",1
"476,560,1427",4
"476,560,1672",2
"476,560,1799",1
"476,565",52
"476,565,1016",5
"476,565,1016,1578",1
"476,565,1016,1771",1
"476,565,1016,1783",1
"476,565,1016,1783,1963",1
"476,565,1016,1963",1
"476,565,1153",1
"476,565,1578",4
"476,565,1578,1783",1
"476,565,1587",2
"476,565,1612",2
"476,565,1612,1963",1
"476,565,1771",1
"476,565,1783",7
"476,565,1783,1938",1
"476,565,1783,1963",2
"476,565,1938",2
"476,565,1963",4
"476,565,566",1
"476,566",56
"476,566,1153",15
"476,566,1153,1241",1
"476,566,1153,1503",1
"476,566,1153,1612",1
"476,566,1153,1672",4
"476,566,1153,1672,1959",1
"476,566,1153,1959",6
"476,566,1241",4
"476,566,1241,1672",2
"476,566,1503",3
"476,566,1503,1587",1
"476,566,1587",6
"476,566,1587,1672",1
"476,566,1612",2
"476,566,1672",13
"476,566,1672,1959",4
"476,566,1783",1
"476,566,1959",14
"476,566,620",5
"476,566,620,1153",1
"476,566,620,1672",1
"476,566,620,1959",2
"476,595",1
"476,595,1621",1
"476,597",1
"476,598",7
"476,598,1446",3
"476,598,1446,1911",1
"476,598,1911",1
"476,602",100
"476,602,1278",4
"476,602,1564",6
"476,602,1564,1672",1
"476,602,1618",3
"476,602,1618,1672",1
"476,602,1658",1
"476,602,1672",7
"476,602,1704",2
"476,605",65
"476,605,1708",1
"476,607",161
"476,607,1579",109
"476,607,1579,1672",28
"476,607,1579,1672,1880",16
"476,607,1579,1880",27
"476,607,1672",31
"476,607,1672,1880",16
"476,607,1880",28
"476,609",125
"476,609,1232",2
"476,609,1322",5
"476,609,1446",12
"476,609,1518",3
"476,609,1642",1
"476,609,1751",3
"476,609,1875",1
"476,609,1953",1
"476,609,705",4
"476,609,705,791",1
"476,609,714",1
"476,609,714,1322",1
"476,609,783",1
"476,609,783,1751",1
"476,609,791",37
"476,609,791,1322",1
"476,609,791,1446",2
"476,616",159
"476,616,1579",103
"476,616,1579,1672",20
"476,616,1672",26
"476,617",29
"476,617,1564",14
"476,617,1564,1672",1
"476,617,1672",4
"476,620",6
"476,620,1153",1
"476,620,1672",1
"476,620,1959",2
"476,630",5
"476,630,1672",1
"476,630,705",2
"476,665",4
"476,671",164
"476,671,1446",10
"476,671,1446,1751",1
"476,671,1751",10
"476,671,791",77
"476,674",20
"476,674,1216",3
"476,674,1216,1564",2
"476,674,1216,1564,1672",1
"476,674,1216,1672",1
"476,674,1564",13
"476,674,1564,1672",2
"476,674,1672",3
"476,691",1
"476,696",1
"476,696,1897",1
"476,698",230
"476,698,1259",10
"476,698,1259,1579",2
"476,698,1259,1579,1672",1
"476,698,1259,1672",2
"476,698,1579",83
"476,698,1579,1672",10
"476,698,1672",29
"476,704",58
"476,704,1164",6
"476,704,1164,1439",1
"476,704,1439",8
"476,704,1783",2
"476,704,705",5
"476,704,705,1164",1
"476,704,705,1439",1
"476,704,705,1783",1
"476,705",635
"476,705,1051",7
"476,705,1051,1412",4
"476,705,1076",2
"476,705,1076,1672",1
"476,705,1099",1
"476,705,1126",3
"476,705,1126,1164",1
"476,705,1126,1220",1
"476,705,1126,1783",1
"476,705,1153",70
"476,705,1153,1164",6
"476,705,1153,1192",1
"476,705,1153,1503",1
"476,705,1153,1544",5
"476,705,1153,1672",1
"476,705,1164",58
"476,705,1164,1335",2
"476,705,1164,1443",1
"476,705,1164,1503",1
"476,705,1164,1544",3
"476,705,1164,1562",1
"476,705,1164,1588",1
"476,705,1164,1696",2
"476,705,1164,1783",2
"476,705,1164,1935",2
"476,705,1192",2
"476,705,1205",1
"476,705,1220",3
"476,705,1253",6
"476,705,1253,1412",1
"476,705,1312",2
"476,705,1319",1
"476,705,1321",1
"476,705,1330",2
"476,705,1335",10
"476,705,1335,1972",2
"476,705,1336",1
"476,705,1347",1
"476,705,1412",74
"476,705,1414",1
"476,705,1439",1
"476,705,1443",31
"476,705,1443,1783",3
"476,705,1446",11
"476,705,1448",18
"476,705,1465",12
"476,705,1503",5
"476,705,1503,1672",1
"476,705,1544",36
"476,705,1544,1672",1
"476,705,1544,1783",2
"476,705,1562",4
"476,705,1562,1598",1
"476,705,1587",47
"476,705,1587,1672",2
"476,705,1587,1937",2
"476,705,1587,1972",1
"476,705,1588",4
"476,705,1598",1
"476,705,1642",1
"476,705,1672",28
"476,705,1672,1937",1
"476,705,1691",16
"476,705,1696",13
"476,705,1704",2
"476,705,1715",7
"476,705,1757",31
"476,705,1757,1934",2
"476,705,1770",2
"476,705,1780",1
"476,705,1783",23
"476,705,1783,1934",4
"476,705,1783,1972",1
"476,705,1875",1
"476,705,1934",16
"476,705,1935",4
"476,705,1937",4
"476,705,1972",5
"476,705,1983",3
"476,705,758",2
"476,705,758,1443",1
"476,705,762",1
"476,705,762,1443",1
"476,705,791",12
"476,705,806",1
"476,705,848",1
"476,705,891",5
"476,705,893",3
"476,705,929",9
"476,705,929,1164",2
"476,705,929,1446",1
"476,705,929,1448",3
"476,705,929,1587",1
"476,705,933",1
"476,705,933,1153",1
"476,705,952",1
"476,705,952,1335",1
"476,705,956",1
"476,705,971",1
"476,713",1
"476,714",4
"476,714,1322",2
"476,736",17
"476,736,1176",1
"476,736,1805",5
"476,740",11
"476,740,1118",1
"476,745",45
"476,745,1136",19
"476,758",8
"476,758,1099",1
"476,758,1099,1443",1
"476,758,1443",3
"476,762",6
"476,762,1443",3
"476,762,1443,1691",1
"476,762,1691",1
"476,770",1
"476,770,783",1
"476,773",8
"476,773,1783",1
"476,773,1897",1
"476,773,951",1
"476,783",6
"476,783,1232",1
"476,783,1386",1
"476,783,1709",1
"476,783,1751",1
"476,791",142
"476,791,1322",2
"476,791,1386",1
"476,791,1386,1518",1
"476,791,1386,1518,1751",1
"476,791,1386,1751",1
"476,791,1446",7
"476,791,1518",4
"476,791,1518,1751",2
"476,791,1708",1
"476,791,1751",3
"476,791,1783",1
"476,791,1924",1
"476,791,874",1
"476,791,874,1783",1
"476,799",55
"476,799,1153",6
"476,799,1544",3
"476,799,1672",4
"476,799,1700",1
"476,799,921",21
"476,799,921,1153",4
"476,799,921,1672",3
"476,806",2
"476,821",13
"476,821,1361",1
"476,821,1443",1
"476,824",2
"476,829",85
"476,829,1067",11
"476,829,1067,1153",9
"476,829,1067,1153,1503",1
"476,829,1067,1153,1672",2
"476,829,1067,1503",1
"476,829,1067,1503,1672",1
"476,829,1067,1672",2
"476,829,1153",35
"476,829,1153,1503",2
"476,829,1153,1503,1672",1
"476,829,1153,1672",3
"476,829,1503",2
"476,829,1503,1672",1
"476,829,1587",9
"476,829,1587,1672",2
"476,829,1672",8
"476,844",6
"476,848",2
"476,848,1448",1
"476,866",2
"476,866,1708",1
"476,866,1897",1
"476,874",61
"476,874,1314",1
"476,874,1362",1
"476,874,1362,1704",1
"476,874,1446",1
"476,874,1586",1
"476,874,1621",2
"476,874,1621,1783",1
"476,874,1704",5
"476,874,1708",1
"476,874,1783",7
"476,874,956",1
"476,874,956,1783",1
"476,883",5
"476,883,1443",2
"476,891",5
"476,893",4
"476,905",3
"476,905,1322",1
"476,914",60
"476,914,1153",22
"476,918",5
"476,918,1587",1
"476,918,1672",1
"476,918,1937",1
"476,921",219
"476,921,1153",35
"476,921,1153,1544",1
"476,921,1544",18
"476,921,1544,1672",1
"476,921,1544,1672,1700",1
"476,921,1544,1700",1
"476,921,1672",11
"476,921,1672,1700",1
"476,921,1700",2
"476,922",83
"476,922,1478",3
"476,922,1672",2
"476,922,1704",9
"476,929",30
"476,929,1153",2
"476,929,1164",5
"476,929,1164,1783",1
"476,929,1446",1
"476,929,1448",3
"476,929,1562",1
"476,929,1587",3
"476,929,1783",3
"476,933",14
"476,933,1153",2
"476,933,1220",1
"476,933,1783",2
"476,951",22
"476,951,1706",1
"476,951,1783",2
"476,952",2
"476,952,1335",1
"476,956",11
"476,956,1443",1
"476,956,1443,1691",1
"476,956,1691",1
"476,956,1783",1
"476,959",13
"476,959,1153",5
"476,959,1153,1937",3
"476,959,1672",1
"476,959,1937",5
"476,960",1
"476,964",38
"476,964,1153",8
"476,964,1153,1587",1
"476,964,1153,1745",2
"476,964,1153,1937",1
"476,964,1587",13
"476,964,1587,1745",1
"476,964,1587,1937",2
"476,964,1672",2
"476,964,1672,1937",1
"476,964,1745",7
"476,964,1937",7
"476,971",41
"476,971,1099",1
"476,971,1099,1443",1
"476,971,1153",4
"476,971,1153,1503",1
"476,971,1153,1503,1672",1
"476,971,1153,1587",1
"476,971,1153,1587,1672",1
"476,971,1153,1672",2
"476,971,1153,1937",1
"476,971,1164",1
"476,971,1361",1
"476,971,1443",3
"476,971,1503",3
"476,971,1503,1672",1
"476,971,1544",1
"476,971,1587",8
"476,971,1587,1672",1
"476,971,1672",2
"476,971,1783",1
"476,971,1937",1
"476,982",17
"476,982,1446",1
"476,986",30
"476,986,1153",7
"476,986,1153,1672",1
"476,986,1273",1
"476,986,1672",3
"476,991",1
"476,994",3
"476,994,1107",1
"476,994,1107,1386",1
"476,994,1386",2
"476,994,1386,1751",1
"476,994,1386,1751,1953",1
"476,994,1386,1953",1
"476,994,1751",1
"476,994,1751,1953",1
"476,994,1953",1
477,6723
"477,1022",130
"477,1022,1549",2
"477,1022,1970",22
"477,1147",245
"477,1147,1314",1
"477,1147,1396",16
"477,1147,1549",5
"477,1147,1549,1690",2
"477,1147,1549,1690,1731",1
"477,1147,1549,1731",2
"477,1147,1549,1783",1
"477,1147,1690",45
"477,1147,1690,1731",4
"477,1147,1690,1783",1
"477,1147,1731",16
"477,1147,1731,1783",2
"477,1147,1783",15
"477,1164",201
"477,1164,1783",22
"477,1164,1882",14
"477,1262",18
"477,1262,1476",7
"477,1262,1476,1792",1
"477,1262,1792",3
"477,1314",26
"477,1314,1549",1
"477,1314,1783",11
"477,1347",5
"477,1347,1562",1
"477,1396",44
"477,1396,1690",1
"477,1396,1731",2
"477,1396,1783",1
"477,1476",73
"477,1476,1792",8
"477,1476,1792,1970",1
"477,1476,1970",3
"477,1546",2
"477,1549",124
"477,1549,1690",2
"477,1549,1690,1731",1
"477,1549,1731",8
"477,1549,1772",3
"477,1549,1783",5
"477,1549,1970",1
"477,1562",48
"477,1562,1949",18
"477,1658",3
"477,1690",100
"477,1690,1731",6
"477,1690,1783",4
"477,1731",51
"477,1731,1783",4
"477,1772",14
"477,1783",395
"477,1783,1882",1
"477,1792",17
"477,1792,1970",1
"477,1794",12
"477,1882",274
"477,1949",31
"477,1970",316
"477,486",190
"477,486,1022",1
"477,486,1476",2
"477,486,1970",7
"477,486,510",1
"477,486,879",4
"477,486,915",1
"477,486,933",2
"477,486,971",1
"477,510",7
"477,510,933",1
"477,672",45
"477,672,1147",23
"477,672,1147,1396",7
"477,672,1147,1783",1
"477,672,1314",1
"477,672,1396",14
"477,672,1783",1
"477,672,686",3
"477,672,686,1396",2
"477,686",75
"477,686,1147",18
"477,686,1147,1396",1
"477,686,1147,1690",1
"477,686,1147,1783",1
"477,686,1396",3
"477,686,1396,1731",1
"477,686,1549",8
"477,686,1549,1731",1
"477,686,1690",2
"477,686,1731",3
"477,686,1783",5
"477,767",33
"477,818",32
"477,818,1022",3
"477,818,1476",2
"477,818,1970",4
"477,818,879",4
"477,818,915",9
"477,818,915,1022",1
"477,818,915,1970",4
"477,879",454
"477,879,1022",9
"477,879,1022,1970",2
"477,879,1476",6
"477,879,1549",7
"477,879,1549,1970",1
"477,879,1792",2
"477,879,1970",47
"477,879,915",75
"477,879,915,1022",2
"477,879,915,1022,1970",1
"477,879,915,1476",2
"477,879,915,1549",2
"477,879,915,1970",10
"477,879,933",1
"477,915",518
"477,915,1022",24
"477,915,1022,1970",3
"477,915,1262",2
"477,915,1262,1476",2
"477,915,1476",7
"477,915,1476,1792",1
"477,915,1476,1970",1
"477,915,1549",6
"477,915,1792",1
"477,915,1970",70
"477,915,933",1
"477,933",96
"477,933,1147",1
"477,933,1549",1
"477,933,1783",1
"477,933,1970",1
"477,933,971",1
"477,956",1
"477,971",12
"477,971,1783",1
"477,991",8
"477,991,1562",1
478,8409
"478,1022",141
"478,1022,1435",15
"478,1131",3
"478,1322",26
"478,1322,1435",4
"478,1322,1929",1
"478,1435",1324
"478,1435,1446",1
"478,1435,1642",1
"478,1435,1781",5
"478,1435,1781,1829",2
"478,1435,1829",4
"478,1435,1929",12
"478,1446",6
"478,1642",2
"478,1647",4
"478,1658",2
"478,1781",46
"478,1781,1829",5
"478,1829",25
"478,1875",1
"478,1929",228
"478,1953",6
"478,486",207
"478,486,1131",1
"478,486,1435",41
"478,486,1781",1
"478,486,1929",3
"478,486,609",1
"478,486,633",16
"478,486,633,1435",1
"478,486,685",1
"478,486,756",6
"478,486,956",1
"478,486,971",1
"478,609",39
"478,609,1322",1
"478,609,1435",1
"478,609,1647",1
"478,609,1781",2
"478,609,1953",3
"478,609,756",1
"478,609,756,1953",1
"478,633",441
"478,633,1022",8
"478,633,1022,1435",1
"478,633,1322",3
"478,633,1435",74
"478,633,1435,1929",2
"478,633,1446",1
"478,633,1929",13
"478,633,756",1
"478,633,756,1435",1
"478,633,971",1
"478,685",42
"478,685,1435",1
"478,685,1929",2
"478,685,756",1
"478,756",90
"478,756,1435",18
"478,756,1435,1781",2
"478,756,1435,1781,1829",2
"478,756,1435,1829",2
"478,756,1446",1
"478,756,1781",2
"478,756,1781,1829",2
"478,756,1829",2
"478,756,1953",1
"478,791",5
"478,791,1435",1
"478,857",4
"478,857,1322",1
"478,857,1929",1
"478,956",66
"478,956,1022",1
"478,956,1435",1
"478,956,1658",1
"478,956,1929",1
"478,956,971",1
"478,956,971,1022",1
"478,956,971,1658",1
"478,971",27
"478,971,1022",2
"478,971,1022,1435",1
"478,971,1435",6
"478,971,1658",1
479,5345
"479,1053",56
"479,1053,1123",17
"479,1053,1123,1783",1
"479,1053,1314",1
"479,1053,1783",4
"479,1053,1895",1
"479,1123",2257
"479,1123,1314",5
"479,1123,1314,1783",1
"479,1123,1427",14
"479,1123,1704",4
"479,1123,1783",24
"479,1123,1783,1835",3
"479,1123,1799",3
"479,1123,1835",57
"479,1123,1895",2
"479,1187",50
"479,1314",14
"479,1314,1783",1
"479,1427",15
"479,1704",16
"479,1704,1783",1
"479,1783",91
"479,1783,1835",3
"479,1799",9
"479,1835",111
"479,1835,1895",1
"479,1895",10
"479,559",242
"479,559,1314",1
"479,559,1783",5
"479,639",6
"479,691",1
48,1965
"48,1050",42
"48,1050,1365",7
"48,1050,1365,1518",1
"48,1050,1518",5
"48,1050,1518,1911",1
"48,1050,1911",2
"48,1365",332
"48,1365,1446",2
"48,1365,1518",33
"48,1365,1518,1912",1
"48,1365,1911",3
"48,1365,1912",3
"48,1446",29
"48,1446,1518",4
"48,1518",205
"48,1518,1766",1
"48,1518,1911",1
"48,1518,1912",6
"48,1518,1924",2
"48,1766",10
"48,1766,1912",1
"48,1766,1924",1
"48,1774",3
"48,1774,1924",1
"48,1911",15
"48,1911,1912",1
"48,1912",25
"48,1924",14
"48,597",8
"48,597,1518",1
"48,597,1518,1766",1
"48,597,1766",2
"48,597,1924",1
"48,598",8
"48,598,1050",1
"48,598,1050,1365",1
"48,598,1050,1365,1518",1
"48,598,1050,1518",1
"48,598,1365",1
"48,598,1365,1518",1
"48,598,1518",3
"48,71",715
"48,71,1050",17
"48,71,1050,1365",4
"48,71,1050,1518",3
"48,71,1050,1518,1911",1
"48,71,1050,1911",1
"48,71,1365",204
"48,71,1365,1446",1
"48,71,1365,1518",16
"48,71,1365,1518,1912",1
"48,71,1365,1911",2
"48,71,1365,1912",3
"48,71,1446",10
"48,71,1446,1518",2
"48,71,1518",98
"48,71,1518,1911",1
"48,71,1518,1912",3
"48,71,1911",8
"48,71,1911,1912",1
"48,71,1912",12
480,1885
"480,1024",112
"480,1024,1446",3
"480,1024,1446,1518",1
"480,1024,1446,1518,1674",1
"480,1024,1446,1674",1
"480,1024,1518",6
"480,1024,1518,1674",1
"480,1024,1674",14
"480,1024,1874",4
"480,1446",46
"480,1446,1518",7
"480,1446,1518,1674",2
"480,1446,1674",11
"480,1446,1674,1911",1
"480,1446,1911",4
"480,1446,1924",1
"480,1518",86
"480,1518,1674",16
"480,1518,1874",2
"480,1518,1911",1
"480,1674",294
"480,1674,1874",1
"480,1674,1911",6
"480,1674,1924",1
"480,1874",14
"480,1911",21
"480,1924",3
"480,1953",2
"480,598",1
"480,598,808",1
"480,609",12
"480,609,1024",2
"480,609,1024,1446",1
"480,609,1024,1674",1
"480,609,1446",2
"480,609,1518",3
"480,609,1518,1674",1
"480,609,1674",5
"480,609,791",1
"480,609,791,1518",1
"480,609,791,1518,1674",1
"480,609,791,1674",1
"480,609,791,808",1
"480,609,791,808,1518",1
"480,609,791,808,1674",1
"480,609,808",6
"480,609,808,1024",2
"480,609,808,1024,1446",1
"480,609,808,1024,1674",1
"480,609,808,1446",1
"480,609,808,1518",1
"480,609,808,1518,1674",1
"480,609,808,1674",2
"480,791",15
"480,791,1024",2
"480,791,1024,1874",1
"480,791,1518",3
"480,791,1518,1674",1
"480,791,1674",5
"480,791,1874",1
"480,791,808",6
"480,791,808,1024",1
"480,791,808,1024,1874",1
"480,791,808,1518",1
"480,791,808,1518,1674",1
"480,791,808,1674",2
"480,791,808,1874",1
"480,808",637
"480,808,1024",56
"480,808,1024,1446",1
"480,808,1024,1518",4
"480,808,1024,1674",7
"480,808,1024,1874",3
"480,808,1446",21
"480,808,1446,1518",1
"480,808,1446,1518,1674",1
"480,808,1446,1674",4
"480,808,1446,1911",1
"480,808,1446,1924",1
"480,808,1518",36
"480,808,1518,1674",7
"480,808,1518,1874",2
"480,808,1674",111
"480,808,1674,1911",1
"480,808,1874",10
"480,808,1911",8
"480,808,1924",2
"480,808,1953",1
481,2124
"481,1321",93
"481,1465",3
"481,705",65
"481,705,1321",13
482,1842
"482,956",5
483,1977
"483,1359",3
"483,1446",4
"483,1729",5
"483,1751",2
"483,1766",5
"483,1924",4
"483,1953",1
"483,597",2
"483,597,1766",1
"483,609",19
"483,791",10
"483,791,808",1
"483,808",26
484,2321
"484,1022",184
"484,1022,1970",44
"484,1970",479
"484,818",37
"484,818,1022",6
"484,818,1970",7
"484,818,879",7
"484,818,879,1022",2
"484,818,879,1970",1
"484,818,915",9
"484,818,915,1970",4
"484,879",328
"484,879,1022",23
"484,879,1022,1970",7
"484,879,1970",91
"484,879,915",93
"484,879,915,1022",6
"484,879,915,1022,1970",2
"484,879,915,1970",29
"484,915",507
"484,915,1022",35
"484,915,1022,1970",8
"484,915,1970",110
485,2503
"485,1022",9
"485,1022,1476",1
"485,1022,1970",1
"485,1076",1
"485,1208",9
"485,1220",14
"485,1220,1590",3
"485,1220,1704",1
"485,1262",2
"485,1262,1476",1
"485,1292",6
"485,1454",2
"485,1472",2
"485,1476",16
"485,1476,1792",2
"485,1583",1
"485,1590",12
"485,1590,1704",1
"485,1630",15
"485,1630,1790",7
"485,1704",91
"485,1704,1783",1
"485,1783",33
"485,1783,1934",2
"485,1790",50
"485,1790,1895",3
"485,1792",2
"485,1895",12
"485,1934",6
"485,1968",2
"485,1970",15
"485,486",126
"485,486,1022",2
"485,486,1208",2
"485,486,1220",1
"485,486,1220,1590",1
"485,486,1590",3
"485,486,1630",1
"485,486,1630,1790",1
"485,486,1704",9
"485,486,1783",3
"485,486,1790",3
"485,486,1790,1895",1
"485,486,1895",3
"485,486,1970",2
"485,486,510",4
"485,486,510,1783",1
"485,486,639",2
"485,486,639,1895",1
"485,486,788",1
"485,486,817",1
"485,486,879",2
"485,486,879,1022",1
"485,486,933",1
"485,486,933,1590",1
"485,510",56
"485,510,1704",3
"485,510,1783",1
"485,510,879",1
"485,510,879,933",1
"485,510,916",1
"485,510,933",1
"485,510,971",3
"485,549",2
"485,549,1476",1
"485,549,1590",1
"485,549,933",1
"485,549,933,1590",1
"485,639",11
"485,639,1895",1
"485,746",2
"485,785",1
"485,785,916",1
"485,788",6
"485,817",1
"485,818",3
"485,818,1970",1
"485,818,879",1
"485,818,879,1970",1
"485,879",25
"485,879,1022",1
"485,879,1970",2
"485,879,915",2
"485,879,916",1
"485,879,933",1
"485,915",9
"485,916",24
"485,916,1220",3
"485,933",14
"485,933,1292",3
"485,933,1476",1
"485,933,1590",2
"485,933,1704",1
"485,933,1783",1
"485,956",1
"485,956,1704",1
"485,971",17
486,30114
"486,1001",40
"486,1001,1427",3
"486,1001,1443",1
"486,1001,1799",1
"486,1001,1895",1
"486,1007",2
"486,1011",76
"486,1011,1446",1
"486,1022",180
"486,1022,1033",1
"486,1022,1046",4
"486,1022,1155",1
"486,1022,1155,1655",1
"486,1022,1220",2
"486,1022,1262",1
"486,1022,1262,1792",1
"486,1022,1443",16
"486,1022,1443,1783",1
"486,1022,1454",3
"486,1022,1476",3
"486,1022,1525",1
"486,1022,1655",10
"486,1022,1655,1733",1
"486,1022,1655,1783",1
"486,1022,1719",1
"486,1022,1733",1
"486,1022,1758",1
"486,1022,1783",22
"486,1022,1792",1
"486,1022,1970",13
"486,1025",1
"486,1030",51
"486,1030,1443",6
"486,1032",8
"486,1032,1783",1
"486,1032,1928",1
"486,1033",33
"486,1033,1443",1
"486,1033,1783",2
"486,1033,1797",1
"486,1038",301
"486,1038,1117",4
"486,1038,1117,1282",1
"486,1038,1127",1
"486,1038,1208",14
"486,1038,1208,1217",1
"486,1038,1208,1217,1472",1
"486,1038,1208,1472",1
"486,1038,1208,1976",1
"486,1038,1217",1
"486,1038,1217,1472",1
"486,1038,1282",2
"486,1038,1282,1783",1
"486,1038,1427",1
"486,1038,1472",1
"486,1038,1535",2
"486,1038,1692",1
"486,1038,1704",20
"486,1038,1704,1783",3
"486,1038,1783",13
"486,1038,1825",5
"486,1038,1825,1926",2
"486,1038,1895",4
"486,1038,1895,1926",1
"486,1038,1926",44
"486,1038,1928",2
"486,1038,1976",1
"486,1041",211
"486,1041,1109",1
"486,1041,1208",3
"486,1041,1208,1924",1
"486,1041,1857",1
"486,1041,1924",25
"486,1046",121
"486,1046,1115",1
"486,1046,1115,1485",1
"486,1046,1249",1
"486,1046,1485",2
"486,1046,1525",1
"486,1046,1525,1655",1
"486,1046,1525,1655,1783",1
"486,1046,1525,1783",1
"486,1046,1527",1
"486,1046,1655",1
"486,1046,1655,1783",1
"486,1046,1704",3
"486,1046,1758",2
"486,1046,1783",13
"486,1056",21
"486,1056,1117",1
"486,1056,1375",1
"486,1062",8
"486,1062,1443",3
"486,1062,1781",1
"486,1075",16
"486,1075,1476",9
"486,1075,1792",2
"486,1076",28
"486,1076,1149",2
"486,1076,1220",1
"486,1076,1743",1
"486,1076,1879",1
"486,1081",5
"486,1081,1208",2
"486,1084",9
"486,1084,1783",1
"486,1086",180
"486,1086,1182",1
"486,1086,1451",1
"486,1086,1451,1895",1
"486,1086,1705",67
"486,1086,1705,1895",1
"486,1086,1895",4
"486,1094",20
"486,1095",48
"486,1095,1705",6
"486,1095,1956",4
"486,1099",47
"486,1099,1361",1
"486,1099,1443",14
"486,1099,1443,1691",1
"486,1099,1443,1783",1
"486,1099,1691",2
"486,1099,1783",4
"486,1102",8
"486,1102,1956",5
"486,1106",6
"486,1107",2
"486,1108",3
"486,1109",20
"486,1109,1208",2
"486,1115",856
"486,1115,1249",14
"486,1115,1249,1485",4
"486,1115,1249,1607",1
"486,1115,1485",277
"486,1115,1485,1704",2
"486,1115,1485,1783",3
"486,1115,1607",1
"486,1115,1704",11
"486,1115,1758",1
"486,1115,1783",26
"486,1117",388
"486,1117,1268",19
"486,1117,1282",8
"486,1117,1282,1783",1
"486,1117,1446",3
"486,1117,1492",1
"486,1117,1535",1
"486,1117,1535,1704",1
"486,1117,1535,1704,1895",1
"486,1117,1535,1895",1
"486,1117,1704",9
"486,1117,1704,1895",1
"486,1117,1783",12
"486,1117,1799",1
"486,1117,1861",3
"486,1117,1895",2
"486,1117,1953",1
"486,1127",15
"486,1127,1130",1
"486,1127,1130,1704",1
"486,1127,1704",1
"486,1127,1783",1
"486,1129",497
"486,1129,1443",13
"486,1129,1526",3
"486,1129,1526,1764",1
"486,1129,1658",1
"486,1129,1764",3
"486,1129,1781",10
"486,1129,1808",8
"486,1129,1829",1
"486,1130",9
"486,1130,1704",1
"486,1130,1928",1
"486,1131",41
"486,1131,1322",1
"486,1131,1435",2
"486,1149",9
"486,1151",7
"486,1151,1208",3
"486,1151,1208,1616",1
"486,1151,1208,1783",1
"486,1151,1616",1
"486,1151,1783",1
"486,1155",22
"486,1155,1655",10
"486,1164",124
"486,1164,1231",4
"486,1164,1443",9
"486,1164,1443,1691",1
"486,1164,1443,1783",1
"486,1164,1448",5
"486,1164,1448,1983",1
"486,1164,1691",3
"486,1164,1783",23
"486,1164,1851",2
"486,1164,1983",2
"486,1179",19
"486,1179,1485",2
"486,1182",41
"486,1182,1451",4
"486,1182,1451,1705",3
"486,1182,1705",19
"486,1183",1
"486,1193",1
"486,1208",1944
"486,1208,1217",1
"486,1208,1217,1472",1
"486,1208,1220",8
"486,1208,1227",4
"486,1208,1324",5
"486,1208,1388",71
"486,1208,1388,1472",1
"486,1208,1388,1704",1
"486,1208,1388,1783",2
"486,1208,1472",36
"486,1208,1472,1692",4
"486,1208,1472,1692,1926",1
"486,1208,1472,1783",3
"486,1208,1472,1924",1
"486,1208,1472,1926",1
"486,1208,1500",1
"486,1208,1569",16
"486,1208,1569,1859",1
"486,1208,1569,1895",1
"486,1208,1590",7
"486,1208,1616",7
"486,1208,1616,1783",1
"486,1208,1626",9
"486,1208,1692",157
"486,1208,1692,1859",1
"486,1208,1692,1926",3
"486,1208,1692,1976",2
"486,1208,1704",24
"486,1208,1704,1783",3
"486,1208,1705",42
"486,1208,1705,1922",2
"486,1208,1783",107
"486,1208,1783,1934",2
"486,1208,1783,1968",1
"486,1208,1852",1
"486,1208,1857",4
"486,1208,1859",3
"486,1208,1895",22
"486,1208,1895,1926",7
"486,1208,1904",12
"486,1208,1922",5
"486,1208,1922,1973",1
"486,1208,1924",13
"486,1208,1926",122
"486,1208,1934",7
"486,1208,1968",14
"486,1208,1973",2
"486,1208,1976",23
"486,1209",21
"486,1209,1704",3
"486,1211",58
"486,1211,1338",1
"486,1211,1352",1
"486,1211,1732",3
"486,1211,1748",2
"486,1211,1781",1
"486,1217",2
"486,1217,1472",1
"486,1218",8
"486,1218,1525",1
"486,1218,1783",2
"486,1220",360
"486,1220,1292",6
"486,1220,1443",20
"486,1220,1454",4
"486,1220,1476",2
"486,1220,1504",1
"486,1220,1585",1
"486,1220,1590",50
"486,1220,1590,1704",1
"486,1220,1704",7
"486,1220,1704,1783",1
"486,1220,1783",33
"486,1220,1797",1
"486,1220,1879",1
"486,1220,1968",3
"486,1220,1970",15
"486,1221",46
"486,1221,1485",1
"486,1222",24
"486,1222,1231",1
"486,1222,1443",1
"486,1222,1443,1783",1
"486,1222,1783",7
"486,1227",116
"486,1227,1324",2
"486,1227,1556",1
"486,1227,1692",2
"486,1231",92
"486,1231,1443",6
"486,1231,1783",6
"486,1236",8
"486,1236,1446",1
"486,1240",5
"486,1240,1352",3
"486,1245",5
"486,1245,1477",1
"486,1249",967
"486,1249,1406",1
"486,1249,1485",26
"486,1249,1485,1607",4
"486,1249,1607",62
"486,1249,1607,1704",1
